t,mse_t,rmse_t,mse_db_t
0,0.002548933494836092,0.0504869636127594,-25.93641495720413
1,0.0012554628774523735,0.035432511588262744,-29.01196124333729
2,0.0009831628995016217,0.03135542854916229,-30.073745182885347
3,0.0009758679661899805,0.031238885482519706,-30.10608937900997
4,0.0008618317660875618,0.029356971337104274,-30.645775023777418
5,0.0008675403660163283,0.02945403819540418,-30.617103086635495
6,0.0008780474890954792,0.029631866108894987,-30.56481994692557
7,0.0008773084846325219,0.029619393724931675,-30.56847670469014
8,0.0008480281103402376,0.029120922209645725,-30.715897515601377
9,0.0009076710557565093,0.03012757965314355,-30.420715133214273
10,0.0008754139998927712,0.02958739596336202,-30.577865122950314
11,0.0009369717445224524,0.030609994193440355,-30.28273505572208
12,0.0009412018698640168,0.030679013508651428,-30.263172186923427
13,0.0008970339549705386,0.029950525120113314,-30.47191117516399
14,0.000948436267208308,0.030796692471892304,-30.22991847410747
15,0.0009064462501555681,0.030107245808203183,-30.426579433091486
16,0.0008614154066890478,0.029349879159700946,-30.647873650087543
17,0.0009184606606140733,0.030306115894552923,-30.369394406038047
18,0.0009521737811155617,0.030857313251732753,-30.212837813509044
19,0.0008817117777653039,0.02969363193961466,-30.546733579325547
20,0.0008496576338075101,0.029148887351106732,-30.707560362865742
21,0.0008811841253191233,0.02968474566707829,-30.549333353392537
22,0.0008748697000555694,0.02957819636244863,-30.58056624418483
23,0.0008480137912556529,0.029120676352991065,-30.71597084750922
24,0.0009072796092368662,0.03012108247120057,-30.422588496158575
25,0.0009382106945849955,0.030630225180122258,-30.276996208742815
26,0.0008784370147623122,0.029638438129603123,-30.562893726112726
27,0.0008874795166775584,0.029790594433101843,-30.518416618182943
28,0.0008644374902360141,0.029401317831621327,-30.63266406238641
29,0.0008548853802494705,0.029238423012356025,-30.680921099058548
30,0.0009136040462180972,0.03022588371277335,-30.392419856675126
31,0.0009301965474151075,0.03049912371552841,-30.31425276780372
32,0.0008884843555279076,0.0298074546972382,-30.5135021486793
33,0.0008484719437547028,0.02912854173752443,-30.713625138341868
34,0.0008960261475294828,0.02993369585483027,-30.476793167194835
35,0.000864857982378453,0.029408467868599564,-30.630552018220033
36,0.0008823173702694476,0.02970382753568044,-30.5437517069063
37,0.0008445773273706436,0.029061612607882648,-30.733605813647983
38,0.000875126279424876,0.029582533350355173,-30.579292744058368
39,0.0009301885729655623,0.030498992982811127,-30.31428999944351
40,0.0008888470474630594,0.029813537989696215,-30.511729658664343
41,0.0009095722925849259,0.03015911624343336,-30.411627776087453
42,0.0008872401085682213,0.029786575979259874,-30.51958833702754
43,0.0008921410772018135,0.02986873075980654,-30.49566463778948
44,0.0008994914824143052,0.029991523509390203,-30.46002944778664
45,0.0009002811275422573,0.03000468509320265,-30.456218538099055
46,0.000920354388654232,0.030337343137694706,-30.36044912435616
47,0.0009588456014171243,0.030965232138918712,-30.182513196812707
48,0.0009754201164469123,0.03123171651457717,-30.108082920376642
49,0.0008871729951351881,0.02978544938615478,-30.519916862482866
50,0.0009469288634136319,0.030772209270925478,-30.236826454817667
51,0.0009052959503605962,0.03008813637234111,-30.432094223446057
52,0.0009208949049934745,0.030346250262486708,-30.357899298310716
53,0.000937195960432291,0.03061365643683046,-30.281695919975526
54,0.0009098653099499643,0.030163973709542387,-30.410228928161466
55,0.0008900631801225245,0.02983392666282004,-30.505791643610422
56,0.0009020544239319861,0.030034220881054764,-30.447672592426358
57,0.0008943495922721922,0.029905678261363547,-30.484926866657894
58,0.000898818951100111,0.02998030938966626,-30.463277792975934
59,0.0009148590033873916,0.030246636232602653,-30.386458335501942
60,0.000886454654391855,0.029773388359269005,-30.52343475349113
61,0.000914153759367764,0.03023497576264555,-30.3898075040538
62,0.0008865551208145916,0.02977507549637098,-30.522942573316293
63,0.0008826923440210521,0.029710138741194936,-30.5419064022339
64,0.0008462192490696907,0.02908984786948345,-30.725170999339756
65,0.0008680705795995891,0.029463037514818276,-30.61444962514189
66,0.0009018411510623991,0.030030670173381065,-30.448699516956985
67,0.0008405803819186985,0.02899276430281698,-30.754207500953655
68,0.0008822954259812832,0.0297034581485268,-30.54385972248093
69,0.0008533453801646829,0.029212075930421015,-30.688751583506452
70,0.0009135200525633991,0.030224494248264917,-30.392819150634416
71,0.0009259037906304002,0.030428667250315126,-30.334341379066903
72,0.0008524637087248266,0.02919698115772976,-30.693241008234846
73,0.0008630463853478432,0.029377651120330285,-30.639658620376927
74,0.0008754230220802128,0.02958754842970625,-30.577820363944518
75,0.0008890552562661469,0.02981702963519584,-30.51071246064971
76,0.0008755713352002203,0.029590054667070494,-30.577084649754475
77,0.0008976610261015594,0.029960991740954762,-30.468876302431656
78,0.0009209171985276043,0.030346617579684303,-30.357794163168684
79,0.0009544222848489881,0.030893725655041802,-30.202594288578773
80,0.0008878583903424442,0.02979695270228894,-30.516562968307667
81,0.0009159099427051842,0.030264004075885004,-30.381472264510947
82,0.0009237976046279073,0.030394038965361404,-30.344231681971046
83,0.0008971624192781746,0.029952669651938785,-30.471289266204373
84,0.0009134157444350421,0.030222768642780597,-30.39331506783837
85,0.0008812733576633036,0.02968624862900841,-30.548893591127722
86,0.0009183608926832676,0.030304469846596353,-30.369866184712293
87,0.0009125405340455472,0.03020828585083151,-30.39747835560435
88,0.0009090511593967676,0.03015047527646567,-30.414116749534944
89,0.0008963001309894025,0.029938272010745753,-30.47546540107179
90,0.0008995670359581709,0.0299927830645669,-30.459664673802102
91,0.0008776516187936068,0.02962518554867812,-30.566778417939126
92,0.000900322338566184,0.030005371828494044,-30.456019741188744
93,0.0008899893728084862,0.029832689667686457,-30.50615179150804
94,0.0008990407804958522,0.029984008746260934,-30.462206082193497
95,0.0009051311644725502,0.030085397861297266,-30.43288481701909
96,0.0009665230754762888,0.031088954235810005,-30.147877728486847
97,0.0009199705091305077,0.030331015629723113,-30.36226094314411
98,0.0009440379217267036,0.03072520010881465,-30.25010559869446
