suite,task_id,scenario_id,model_id,init_id,track_id,track,n_success,n_total,fail_count,fail_rate,failure_type,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_mean,mse_std,mse_sem,mse_ci95,mse_db_mean,mse_db_std,mse_db_sem,mse_db_ci95,rmse_mean,rmse_std,rmse_sem,rmse_ci95,timing_ms_per_step_mean,timing_ms_per_step_std,timing_ms_per_step_sem,timing_ms_per_step_ci95,recovery_k_mean,recovery_k_std,recovery_k_sem,recovery_k_ci95,nll_mean,nll_std,nll_sem,nll_ci95,train_time_s_mean,train_time_s_median,eval_time_s_mean,eval_time_s_median,adapt_time_s_mean,adapt_time_s_median,total_time_s_mean,total_time_s_median,train_updates_used_mean,train_updates_used_median,train_outer_updates_used_mean,train_outer_updates_used_median,train_inner_updates_used_mean,train_inner_updates_used_median,adapt_updates_used_mean,adapt_updates_used_median,adapt_updates_per_step_max_mean,adapt_updates_per_step_max_median,cache_enabled_rate,cache_hit_rate,train_skipped_rate,severity_r_scale_mean,t0_mean
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,adaptive_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,adaptive_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,kalmannet_tsp,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,kalmannet_tsp,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,maml_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,maml_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_nominal,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_nominal,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_oracle,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_oracle,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,0.19977215470294246,0.0,0.0,0.0,-6.9946504614816,0.0,0.0,0.0,0.44695878412102213,0.0,0.0,0.0,0.013777018229651125,0.0,0.0,0.0,,,,,,,,,,,0.005290375000186032,0.005290375000186032,,,0.005290375000186032,0.005290375000186032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,split_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,split_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,kalmannet_tsp,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,kalmannet_tsp,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,maml_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,maml_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,mb_kf_nominal,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,mb_kf_nominal,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,mb_kf_oracle,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,mb_kf_oracle,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,0.01,20.0,0.004569427934899627,0.0,0.0,0.0,-23.401381676035918,0.0,0.0,0.0,0.06759754385256632,0.0,0.0,0.0,0.013710921876963766,0.0,0.0,0.0,,,,,,,,,,,0.005264994000754086,0.005264994000754086,,,0.005264994000754086,0.005264994000754086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,split_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,split_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,adaptive_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,adaptive_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,kalmannet_tsp,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,kalmannet_tsp,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,maml_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,maml_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,mb_kf_nominal,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,mb_kf_nominal,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,mb_kf_oracle,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,mb_kf_oracle,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,0.1,10.0,0.033995253144438686,0.0,0.0,0.0,-14.68581720519477,0.0,0.0,0.0,0.1843780169771838,0.0,0.0,0.0,0.014577395830883688,0.0,0.0,0.0,,,,,,,,,,,0.005597719999059336,0.005597719999059336,,,0.005597719999059336,0.005597719999059336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,split_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,split_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,adaptive_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,adaptive_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,kalmannet_tsp,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,kalmannet_tsp,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,maml_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,maml_knet,unknown,frozen,frozen,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,mb_kf_nominal,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
