model_id,baseline_mode,is_oracle_kf,init_id,track_id,task_id,scenario_id,seed,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_db,mse,rmse,run_dir
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_0,eeea7dcbcfbe,0,10,10,100,1.0,1.0,-0.0,-1.144935963598674,0.7682567834854126,0.8765025861259125,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m10n10_T100_invR2db_0/oracle_kf/frozen/seed_0/scenario_eeea7dcbcfbe
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_20,4e6024226cd9,0,10,10,100,0.01,0.01,20.0,-21.035243734062377,0.00787908211350441,0.08876419387063914,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m10n10_T100_invR2db_20/oracle_kf/frozen/seed_0/scenario_4e6024226cd9
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_40,de066e87989f,0,10,10,100,0.0001,0.0001,40.0,-41.109178705557305,7.746082701487467e-05,0.008801183273564678,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m10n10_T100_invR2db_40/oracle_kf/frozen/seed_0/scenario_de066e87989f
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_m5,317f74cdf769,0,10,10,100,3.1622776601683795,3.1622776601683795,-5.0,3.813015436417358,2.4060328006744385,1.5511391944872126,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m10n10_T100_invR2db_m5/oracle_kf/frozen/seed_0/scenario_317f74cdf769
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_0,a96976550fb9,0,2,2,100,1.0,1.0,-0.0,-1.9153864901725735,0.6433708071708679,0.8021039877539994,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T100_invR2db_0/oracle_kf/frozen/seed_0/scenario_a96976550fb9
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_20,0a0cad7fc11e,0,2,2,100,0.01,0.01,20.0,-21.876347857506055,0.006491801235824823,0.08057171486213274,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T100_invR2db_20/oracle_kf/frozen/seed_0/scenario_0a0cad7fc11e
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_40,611063532503,0,2,2,100,0.0001,0.0001,40.0,-41.87769427115497,6.489788938779384e-05,0.008055922627967192,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T100_invR2db_40/oracle_kf/frozen/seed_0/scenario_611063532503
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_m5,782ffdd24d15,0,2,2,100,3.1622776601683795,3.1622776601683795,-5.0,2.939196026979255,1.9675220251083374,1.4026838649918012,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T100_invR2db_m5/oracle_kf/frozen/seed_0/scenario_782ffdd24d15
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T200_invR2db_0,afa7453d17b0,0,2,2,200,1.0,1.0,-0.0,-1.9473963696735122,0.6386462450027466,0.7991534552279347,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_0/oracle_kf/frozen/seed_0/scenario_afa7453d17b0
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T200_invR2db_20,cae8805fedd5,0,2,2,200,0.01,0.01,20.0,-21.896539316214003,0.006461689248681068,0.08038463316257075,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_20/oracle_kf/frozen/seed_0/scenario_cae8805fedd5
