model_id,baseline_mode,is_oracle_kf,init_id,track_id,task_id,scenario_id,seed,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_db,mse,rmse,run_dir
adaptive_knet,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,02e09f43363c,0,2,2,16,0.001,0.001,30.0,54.765937190462466,299635.8125,547.3900003653702,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_02e09f43363c/init_untrained
adaptive_knet,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,10ca6cb9975e,0,2,2,16,0.001,0.00031622776601683794,35.0,56.075510198335394,405089.53125,636.4664415741022,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_10ca6cb9975e/init_untrained
adaptive_knet,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,6a9b5fd1ec79,0,2,2,16,0.001,0.0031622776601683794,25.0,45.14797792204768,32718.83203125,180.88347639087988,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_6a9b5fd1ec79/init_untrained
kalmannet_tsp,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,02e09f43363c,0,2,2,16,0.001,0.001,30.0,12.01447906039543,15.901859283447266,3.9877135407959368,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_02e09f43363c/init_untrained
kalmannet_tsp,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,10ca6cb9975e,0,2,2,16,0.001,0.00031622776601683794,35.0,12.429323382361389,17.49574089050293,4.1827910407409705,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_10ca6cb9975e/init_untrained
kalmannet_tsp,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,6a9b5fd1ec79,0,2,2,16,0.001,0.0031622776601683794,25.0,10.603979097672852,11.492060661315918,3.3899941978292407,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_6a9b5fd1ec79/init_untrained
maml_knet,,False,trained,frozen,A_linear_gpu_models_smoke_v0,02e09f43363c,0,2,2,16,0.001,0.001,30.0,-18.898104438586635,0.01288811955600977,0.11352585413028068,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/maml_knet/frozen/seed_0/scenario_02e09f43363c/init_trained
maml_knet,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,02e09f43363c,0,2,2,16,0.001,0.001,30.0,-13.00870237440709,0.050018396228551865,0.22364792918458212,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/maml_knet/frozen/seed_0/scenario_02e09f43363c/init_untrained
maml_knet,,False,trained,frozen,A_linear_gpu_models_smoke_v0,10ca6cb9975e,0,2,2,16,0.001,0.00031622776601683794,35.0,-15.461245320480417,0.028436455875635147,0.16863112368609523,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/maml_knet/frozen/seed_0/scenario_10ca6cb9975e/init_trained
maml_knet,,False,untrained,frozen,A_linear_gpu_models_smoke_v0,10ca6cb9975e,0,2,2,16,0.001,0.00031622776601683794,35.0,-10.028844142182827,0.09933803975582123,0.31517937711059274,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/maml_knet/frozen/seed_0/scenario_10ca6cb9975e/init_untrained
