model_id,baseline_mode,is_oracle_kf,init_id,track_id,task_id,scenario_id,seed,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_db,mse,rmse,run_dir
kalmannet_tsp,,False,trained,frozen,F5a_m2n2_T50_invR2db_m5,e1069fe81c00,0,2,2,50,3.1622776601683795,3.1622776601683795,-5.0,3.2071795937059964,2.0927529335021973,1.4466350381150725,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m2n2_T50_invR2db_m5/kalmannet_tsp/frozen/seed_0/scenario_e1069fe81c00
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_0,eeea7dcbcfbe,0,10,10,100,1.0,1.0,-0.0,-1.1913958252692778,0.760081946849823,0.8718267871829949,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m10n10_T100_invR2db_0/oracle_kf/frozen/seed_0/scenario_eeea7dcbcfbe
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_20,4e6024226cd9,0,10,10,100,0.01,0.01,20.0,-21.047582022539043,0.007856729440391064,0.08863819402712954,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m10n10_T100_invR2db_20/oracle_kf/frozen/seed_0/scenario_4e6024226cd9
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_40,de066e87989f,0,10,10,100,0.0001,0.0001,40.0,-41.02625827970695,7.8954006312415e-05,0.008885606693547436,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m10n10_T100_invR2db_40/oracle_kf/frozen/seed_0/scenario_de066e87989f
oracle_kf,oracle,True,pretrained,frozen,F5a_m10n10_T100_invR2db_m5,317f74cdf769,0,10,10,100,3.1622776601683795,3.1622776601683795,-5.0,3.816504181748673,2.407966375350952,1.5517623449971172,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m10n10_T100_invR2db_m5/oracle_kf/frozen/seed_0/scenario_317f74cdf769
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_0,a96976550fb9,0,2,2,100,1.0,1.0,-0.0,-1.939506177084679,0.6398075819015503,0.7998797296478705,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m2n2_T100_invR2db_0/oracle_kf/frozen/seed_0/scenario_a96976550fb9
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_20,0a0cad7fc11e,0,2,2,100,0.01,0.01,20.0,-21.874266452387772,0.006494913250207901,0.0805910246256238,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m2n2_T100_invR2db_20/oracle_kf/frozen/seed_0/scenario_0a0cad7fc11e
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_40,611063532503,0,2,2,100,0.0001,0.0001,40.0,-41.8700196488977,6.50126748951152e-05,0.008063043773607781,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m2n2_T100_invR2db_40/oracle_kf/frozen/seed_0/scenario_611063532503
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T100_invR2db_m5,782ffdd24d15,0,2,2,100,3.1622776601683795,3.1622776601683795,-5.0,3.04977882999049,2.018263578414917,1.4206560380383835,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m2n2_T100_invR2db_m5/oracle_kf/frozen/seed_0/scenario_782ffdd24d15
oracle_kf,oracle,True,pretrained,frozen,F5a_m2n2_T200_invR2db_0,afa7453d17b0,0,2,2,200,1.0,1.0,-0.0,-1.9021841782791016,0.6453295946121216,0.803324090645937,/home/dss-pc-05/bench/runs/fig5a_knet_vs_kf/F5a_m2n2_T200_invR2db_0/oracle_kf/frozen/seed_0/scenario_afa7453d17b0
