model_id,baseline_mode,is_oracle_kf,init_id,track_id,task_id,scenario_id,seed,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_db,mse,rmse,run_dir
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,0d8ded83cf48,0,5,5,200,0.001,3.1622776601683795,-5.0,-4.48299714384148,0.3562052249908447,0.5968293097618822,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_0d8ded83cf48
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,339fdebda713,0,5,5,200,0.001,0.001,30.0,-27.38114326496127,0.0018276190385222435,0.04275066126415173,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_339fdebda713
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,4a1a13ed64a8,0,5,5,200,0.001,1.0,-0.0,-8.099658802945362,0.15489383041858673,0.3935655351000475,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_4a1a13ed64a8
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,508cb6e71eac,0,5,5,200,0.001,0.1,10.0,-15.003998821345741,0.031593672931194305,0.17774609118400975,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_508cb6e71eac
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,8473edfc005f,0,5,5,200,0.001,0.31622776601683794,5.0,-11.582511242312279,0.06946225464344025,0.26355692865762465,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_8473edfc005f
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,9735a20fb0d0,0,5,5,200,0.001,10.0,-10.0,-0.742663094049723,0.8428177833557129,0.9180510788380529,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_9735a20fb0d0
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,bf15c7c659d4,0,5,5,200,0.001,0.03162277660168379,15.0,-18.28077895510446,0.014856691472232342,0.12188802842048246,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_bf15c7c659d4
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,c691287ec1a5,0,5,5,200,0.001,0.00031622776601683794,35.0,-30.361320186551662,0.0009201698121614754,0.030334300917632426,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_c691287ec1a5
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,d05f54caa972,0,5,5,200,0.001,0.01,20.0,-21.39107764005439,0.007259258069097996,0.08520127973861658,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_d05f54caa972
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,d1e348ffdcd3,0,5,5,200,0.001,0.0031622776601683794,25.0,-24.362073952646142,0.0036626262590289116,0.06051963531804295,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_d1e348ffdcd3
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,f415470c6bd6,0,5,5,200,0.001,0.0001,40.0,-33.53586233431462,0.0004430102417245507,0.02104780847795206,/home/xynus/bench/runs/all_simple/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_f415470c6bd6
