suite,task_id,scenario_id,model_id,seed,init_id,track_id,track,status,failure_type,failure_stage,mse,mse_db,rmse,x_dim,y_dim,T,q2,r2,inv_r2_db,nll,recovery_k,t0,severity_r_scale,timing_ms_per_step,train_time_s,eval_time_s,adapt_time_s,total_time_s,train_updates_used,train_outer_updates_used,train_inner_updates_used,adapt_updates_used,adapt_updates_per_step_max,train_max_updates,adapt_max_updates,adapt_max_updates_per_step,cache_enabled,cache_hit,train_skipped,cache_key,run_dir,error
all_simple_paperlike,A_linear_canonical_v0,6342acad14a9,adaptive_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_6342acad14a9/init_trained,FloatingPointError: train_nan: non-finite training loss at update=0
all_simple_paperlike,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_e430cbdcf2b5/init_trained,FloatingPointError: train_nan: non-finite training loss at update=0
all_simple_paperlike,A_linear_canonical_v0,eb80d13a14d9,adaptive_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_eb80d13a14d9/init_trained,FloatingPointError: train_nan: non-finite training loss at update=0
all_simple_paperlike,A_linear_canonical_v0,ebdd3128c726,adaptive_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_ebdd3128c726/init_trained,FloatingPointError: train_nan: non-finite training loss at update=5
all_simple_paperlike,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_fd75d1016844/init_trained,FloatingPointError: train_nan: non-finite training loss at update=0
all_simple_paperlike,A_linear_canonical_v0,6342acad14a9,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_paperlike,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_paperlike,A_linear_canonical_v0,eb80d13a14d9,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_paperlike,A_linear_canonical_v0,ebdd3128c726,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_paperlike,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_paperlike,A_linear_canonical_v0,6342acad14a9,adaptive_knet,0,untrained,frozen,frozen,ok,,,1.0635176713843907e+45,450.2674471052551,3.2611618656307e+22,5,5,100,0.001,1.0,-0.0,,,,,0.11793497029993887,,2.3586994059987774,,2.3586994059987774,0,0,0,0,0,2000,0,0,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_6342acad14a9/init_untrained,
all_simple_paperlike,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,0,untrained,frozen,frozen,ok,,,5.917455721655975e+45,457.7213501693278,7.692500062824812e+22,5,5,100,0.001,0.01,20.0,,,,,0.11738897485001872,,2.3477794970003742,,2.3477794970003742,0,0,0,0,0,2000,0,0,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_e430cbdcf2b5/init_untrained,
all_simple_paperlike,A_linear_canonical_v0,eb80d13a14d9,adaptive_knet,0,untrained,frozen,frozen,ok,,,6.147509578810294e+44,447.8869921411205,2.4794171853099455e+22,5,5,100,0.001,0.1,10.0,,,,,0.11789363729994876,,2.357872745998975,,2.357872745998975,0,0,0,0,0,2000,0,0,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_eb80d13a14d9/init_untrained,
all_simple_paperlike,A_linear_canonical_v0,ebdd3128c726,adaptive_knet,0,untrained,frozen,frozen,ok,,,1.9232477832853137e+38,382.8403524054693,1.3868120937190134e+19,5,5,100,0.001,10.0,-10.0,,,,,0.12355632740000147,,2.4711265480000293,,2.4711265480000293,0,0,0,0,0,2000,0,0,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_ebdd3128c726/init_untrained,
all_simple_paperlike,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,untrained,frozen,frozen,ok,,,1.1045912740656284e+46,460.4320160810718,1.0509953729991529e+23,5,5,100,0.001,0.001,30.0,,,,,0.11916938200001823,,2.3833876400003646,,2.3833876400003646,0,0,0,0,0,2000,0,0,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_fd75d1016844/init_untrained,
all_simple_paperlike,A_linear_canonical_v0,6342acad14a9,kalmannet_tsp,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/kalmannet_tsp/frozen/seed_0/scenario_6342acad14a9/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple_paperlike,A_linear_canonical_v0,e430cbdcf2b5,kalmannet_tsp,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/kalmannet_tsp/frozen/seed_0/scenario_e430cbdcf2b5/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple_paperlike,A_linear_canonical_v0,eb80d13a14d9,kalmannet_tsp,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_paperlike/A_linear_canonical_v0/kalmannet_tsp/frozen/seed_0/scenario_eb80d13a14d9/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
