suite,task_id,scenario_id,model_id,seed,init_id,track_id,track,status,failure_type,failure_stage,mse,mse_db,rmse,x_dim,y_dim,T,q2,r2,inv_r2_db,nll,recovery_k,t0,severity_r_scale,timing_ms_per_step,train_time_s,eval_time_s,adapt_time_s,total_time_s,train_updates_used,train_outer_updates_used,train_inner_updates_used,adapt_updates_used,adapt_updates_per_step_max,train_max_updates,adapt_max_updates,adapt_max_updates_per_step,cache_enabled,cache_hit,train_skipped,cache_key,run_dir,error
gpu_models_smoke,A_linear_gpu_models_smoke_v0,02e09f43363c,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_02e09f43363c/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
gpu_models_smoke,A_linear_gpu_models_smoke_v0,10ca6cb9975e,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_10ca6cb9975e/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
gpu_models_smoke,A_linear_gpu_models_smoke_v0,6a9b5fd1ec79,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_6a9b5fd1ec79/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
gpu_models_smoke,A_linear_gpu_models_smoke_v0,02e09f43363c,adaptive_knet,0,untrained,frozen,frozen,ok,,,299635.8125,54.765937190462466,547.3900003653702,2,2,16,0.001,0.001,30.0,,,,,1.6078523437386139,,0.10290254999927129,,0.10290254999927129,0,0,0,0,0,4,0,0,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_02e09f43363c/init_untrained,
gpu_models_smoke,A_linear_gpu_models_smoke_v0,10ca6cb9975e,adaptive_knet,0,untrained,frozen,frozen,ok,,,405089.53125,56.075510198335394,636.4664415741022,2,2,16,0.001,0.00031622776601683794,35.0,,,,,1.7079334375011967,,0.10930774000007659,,0.10930774000007659,0,0,0,0,0,4,0,0,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_10ca6cb9975e/init_untrained,
gpu_models_smoke,A_linear_gpu_models_smoke_v0,6a9b5fd1ec79,adaptive_knet,0,untrained,frozen,frozen,ok,,,32718.83203125,45.14797792204768,180.88347639087988,2,2,16,0.001,0.0031622776601683794,25.0,,,,,3.1017246406577215,,0.19851037700209417,,0.19851037700209417,0,0,0,0,0,4,0,0,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/adaptive_knet/frozen/seed_0/scenario_6a9b5fd1ec79/init_untrained,
gpu_models_smoke,A_linear_gpu_models_smoke_v0,02e09f43363c,kalmannet_tsp,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_02e09f43363c/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
gpu_models_smoke,A_linear_gpu_models_smoke_v0,10ca6cb9975e,kalmannet_tsp,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_10ca6cb9975e/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
gpu_models_smoke,A_linear_gpu_models_smoke_v0,6a9b5fd1ec79,kalmannet_tsp,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_6a9b5fd1ec79/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
gpu_models_smoke,A_linear_gpu_models_smoke_v0,02e09f43363c,kalmannet_tsp,0,untrained,frozen,frozen,ok,,,15.901859283447266,12.01447906039543,3.9877135407959368,2,2,16,0.001,0.001,30.0,,,,,1.6872455312864076,,0.10798371400233009,,0.10798371400233009,0,0,0,0,0,4,0,0,False,False,False,,/home/xynus/bench/runs/gpu_models_smoke/A_linear_gpu_models_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_02e09f43363c/init_untrained,
