model_id,baseline_mode,is_oracle_kf,init_id,track_id,task_id,scenario_id,seed,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_db,mse,rmse,run_dir
adaptive_knet,,False,untrained,frozen,B_lorenz_dt_v0,005afa615373,0,3,2,80,0.0001,1.0,-0.0,139.23980084362677,83942149190799.52,9161994.825953545,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/adaptive_knet/frozen/seed_0/scenario_005afa615373/init_untrained
adaptive_knet,,False,untrained,frozen,B_lorenz_dt_v0,0fbaa5175893,0,3,2,80,0.0001,0.001,30.0,137.30242166214254,53733133326968.33,7330288.761499668,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/adaptive_knet/frozen/seed_0/scenario_0fbaa5175893/init_untrained
adaptive_knet,,False,untrained,frozen,B_lorenz_dt_v0,39dca626ceb9,0,3,2,80,0.0001,10.0,-10.0,137.7170860342413,59116484990917.016,7688724.536027872,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/adaptive_knet/frozen/seed_0/scenario_39dca626ceb9/init_untrained
adaptive_knet,,False,untrained,frozen,B_lorenz_dt_v0,64b9d755f952,0,3,2,80,0.0001,0.01,20.0,145.438273276245,349806058992337.3,18703102.92417644,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/adaptive_knet/frozen/seed_0/scenario_64b9d755f952/init_untrained
adaptive_knet,,False,untrained,frozen,B_lorenz_dt_v0,e62695e09c61,0,3,2,80,0.0001,0.1,10.0,142.85561780883262,193001987306881.66,13892515.514005434,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/adaptive_knet/frozen/seed_0/scenario_e62695e09c61/init_untrained
kalmannet_tsp,,False,untrained,frozen,B_lorenz_dt_v0,005afa615373,0,3,2,80,0.0001,1.0,-0.0,24.617541082017397,289.5703614347732,17.016767067653397,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/kalmannet_tsp/frozen/seed_0/scenario_005afa615373/init_untrained
kalmannet_tsp,,False,untrained,frozen,B_lorenz_dt_v0,0fbaa5175893,0,3,2,80,0.0001,0.001,30.0,24.861611837052877,306.3100059250889,17.501714371029166,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/kalmannet_tsp/frozen/seed_0/scenario_0fbaa5175893/init_untrained
kalmannet_tsp,,False,untrained,frozen,B_lorenz_dt_v0,39dca626ceb9,0,3,2,80,0.0001,10.0,-10.0,24.74911948990691,298.47774090473496,17.276508353968257,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/kalmannet_tsp/frozen/seed_0/scenario_39dca626ceb9/init_untrained
kalmannet_tsp,,False,untrained,frozen,B_lorenz_dt_v0,64b9d755f952,0,3,2,80,0.0001,0.01,20.0,24.86908831842596,306.837779942357,17.516785662396995,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/kalmannet_tsp/frozen/seed_0/scenario_64b9d755f952/init_untrained
kalmannet_tsp,,False,untrained,frozen,B_lorenz_dt_v0,e62695e09c61,0,3,2,80,0.0001,0.1,10.0,24.6751240280301,293.43533035155434,17.1299541841639,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/kalmannet_tsp/frozen/seed_0/scenario_e62695e09c61/init_untrained
maml_knet,,False,trained,frozen,B_lorenz_dt_v0,005afa615373,0,3,2,80,0.0001,1.0,-0.0,230.93613230733632,1.240547022595166e+23,352214000658.0042,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_005afa615373/init_trained
maml_knet,,False,untrained,frozen,B_lorenz_dt_v0,005afa615373,0,3,2,80,0.0001,1.0,-0.0,230.93613230733632,1.240547022595166e+23,352214000658.0042,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_005afa615373/init_untrained
maml_knet,,False,trained,frozen,B_lorenz_dt_v0,0fbaa5175893,0,3,2,80,0.0001,0.001,30.0,233.98720850435328,2.5044989297341205e+23,500449690751.63995,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_0fbaa5175893/init_trained
maml_knet,,False,untrained,frozen,B_lorenz_dt_v0,0fbaa5175893,0,3,2,80,0.0001,0.001,30.0,233.98720850435328,2.5044989297341205e+23,500449690751.63995,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_0fbaa5175893/init_untrained
maml_knet,,False,trained,frozen,B_lorenz_dt_v0,39dca626ceb9,0,3,2,80,0.0001,10.0,-10.0,231.3400049382881,1.3614462305422473e+23,368977808349.262,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_39dca626ceb9/init_trained
maml_knet,,False,untrained,frozen,B_lorenz_dt_v0,39dca626ceb9,0,3,2,80,0.0001,10.0,-10.0,231.3400049382881,1.3614462305422473e+23,368977808349.262,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_39dca626ceb9/init_untrained
maml_knet,,False,trained,frozen,B_lorenz_dt_v0,64b9d755f952,0,3,2,80,0.0001,0.01,20.0,231.14469250957478,1.3015751578190195e+23,360773496507.0216,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_64b9d755f952/init_trained
maml_knet,,False,untrained,frozen,B_lorenz_dt_v0,64b9d755f952,0,3,2,80,0.0001,0.01,20.0,231.14469250957478,1.3015751578190195e+23,360773496507.0216,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_64b9d755f952/init_untrained
maml_knet,,False,trained,frozen,B_lorenz_dt_v0,e62695e09c61,0,3,2,80,0.0001,0.1,10.0,229.9815162827124,9.957530108851161e+22,315555543587.0389,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_e62695e09c61/init_trained
maml_knet,,False,untrained,frozen,B_lorenz_dt_v0,e62695e09c61,0,3,2,80,0.0001,0.1,10.0,229.9815162827124,9.957530108851161e+22,315555543587.0389,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/maml_knet/frozen/seed_0/scenario_e62695e09c61/init_untrained
mb_kf_nominal,nominal,False,untrained,frozen,B_lorenz_dt_v0,005afa615373,0,3,2,80,0.0001,1.0,-0.0,18.50103596173325,70.8114677209669,8.414955004096392,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/mb_kf_nominal/frozen/seed_0/scenario_005afa615373
mb_kf_nominal,nominal,False,untrained,frozen,B_lorenz_dt_v0,0fbaa5175893,0,3,2,80,0.0001,0.001,30.0,18.687031807417934,73.90999633478958,8.597092318615031,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/mb_kf_nominal/frozen/seed_0/scenario_0fbaa5175893
mb_kf_nominal,nominal,False,untrained,frozen,B_lorenz_dt_v0,39dca626ceb9,0,3,2,80,0.0001,10.0,-10.0,18.58349682767377,72.16883302242545,8.495224130205479,/home/xynus/bench/runs/all_simple_tiny/B_lorenz_dt_v0/mb_kf_nominal/frozen/seed_0/scenario_39dca626ceb9
