suite,task_id,scenario_id,model_id,seed,init_id,track_id,track,status,failure_type,failure_stage,mse,mse_db,rmse,x_dim,y_dim,T,q2,r2,inv_r2_db,nll,recovery_k,t0,severity_r_scale,timing_ms_per_step,train_time_s,eval_time_s,adapt_time_s,total_time_s,train_updates_used,train_outer_updates_used,train_inner_updates_used,adapt_updates_used,adapt_updates_per_step_max,train_max_updates,adapt_max_updates,adapt_max_updates_per_step,cache_enabled,cache_hit,train_skipped,cache_key,run_dir,error
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_6342acad14a9/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_e430cbdcf2b5/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_eb80d13a14d9/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_ebdd3128c726/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple_tiny,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_fd75d1016844/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,eb80d13a14d9,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,ebdd3128c726,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
