status,suite,task_id,scenario_id,seed,model_id,track_id,init_id,mse,rmse,mse_db,timing_ms_per_step,recovery_k,run_dir,error
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.2200046874728893,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.21615705729042625,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.19499464061330704,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.23588891148544158,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.17135294793509578,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.19981604687776175,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.16178393226103557,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.25193338543279725,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.18810899477254375,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
ok,train_smoke,A_linear_train_smoke_v0,f7ffdb6c9123,0,kalmannet_tsp,frozen,,3.439260482788086,1.8545243279040817,5.364650696729614,0.2169952760292896,,/home/xynus/bench/runs/train_smoke/A_linear_train_smoke_v0/kalmannet_tsp/frozen/seed_0/scenario_f7ffdb6c9123,
