suite,task_id,scenario_id,model_id,seed,init_id,track_id,track,status,failure_type,failure_stage,mse,mse_db,rmse,x_dim,y_dim,T,q2,r2,inv_r2_db,nll,recovery_k,t0,severity_r_scale,timing_ms_per_step,train_time_s,eval_time_s,adapt_time_s,total_time_s,train_updates_used,train_outer_updates_used,train_inner_updates_used,adapt_updates_used,adapt_updates_per_step_max,train_max_updates,adapt_max_updates,adapt_max_updates_per_step,cache_enabled,cache_hit,train_skipped,cache_key,run_dir,error
all_simple,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_fd75d1016844/init_trained,FloatingPointError: train_nan: non-finite training loss at update=0
all_simple,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,A_linear_canonical_v0,fd75d1016844,adaptive_knet,0,untrained,frozen,frozen,ok,,,inf,inf,inf,5,5,200,0.001,0.001,30.0,,,,,0.027038090610003566,,2.7038090610003565,,2.7038090610003565,0,0,0,0,0,100,0,0,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/adaptive_knet/frozen/seed_0/scenario_fd75d1016844/init_untrained,
all_simple,A_linear_canonical_v0,fd75d1016844,kalmannet_tsp,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/kalmannet_tsp/frozen/seed_0/scenario_fd75d1016844/init_trained,RuntimeError: policy_violation: trained plan requires positive train_outer_updates_used unless train_skipped=true.
all_simple,A_linear_canonical_v0,fd75d1016844,kalmannet_tsp,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,A_linear_canonical_v0,fd75d1016844,kalmannet_tsp,0,untrained,frozen,frozen,ok,,,1354692009394176.0,151.31840569140672,36806140.919609815,5,5,200,0.001,0.001,30.0,,,,,0.027088682649991824,,2.7088682649991824,,2.7088682649991824,0,0,0,0,0,100,0,0,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/kalmannet_tsp/frozen/seed_0/scenario_fd75d1016844/init_untrained,
all_simple,A_linear_canonical_v0,fd75d1016844,maml_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_fd75d1016844/init_trained,FloatingPointError: train_nan: all sampled meta-tasks produced non-finite losses.
all_simple,A_linear_canonical_v0,fd75d1016844,maml_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,A_linear_canonical_v0,fd75d1016844,maml_knet,0,untrained,frozen,frozen,ok,,,nan,nan,nan,5,5,200,0.001,0.001,30.0,,,,,0.017963557580005726,,1.7963557580005727,,1.7963557580005727,0,0,0,0,0,100,0,0,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_fd75d1016844/init_untrained,
all_simple,A_linear_canonical_v0,fd75d1016844,mb_kf_nominal,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,A_linear_canonical_v0,fd75d1016844,mb_kf_nominal,0,untrained,frozen,frozen,ok,,,0.0007542454986833036,-31.22487273002939,0.02746353033903878,5,5,200,0.001,0.001,30.0,,,,,0.006317730289993051,,0.6317730289993051,,0.6317730289993051,0,0,0,0,0,100,0,0,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/mb_kf_nominal/frozen/seed_0/scenario_fd75d1016844,
all_simple,A_linear_canonical_v0,fd75d1016844,mb_kf_oracle,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,A_linear_canonical_v0,fd75d1016844,mb_kf_oracle,0,untrained,frozen,frozen,ok,,,0.0007542454986833036,-31.22487273002939,0.02746353033903878,5,5,200,0.001,0.001,30.0,,,,,0.006649916390015278,,0.6649916390015278,,0.6649916390015278,0,0,0,0,0,100,0,0,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/mb_kf_oracle/frozen/seed_0/scenario_fd75d1016844,
all_simple,A_linear_canonical_v0,fd75d1016844,split_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/split_knet/frozen/seed_0/scenario_fd75d1016844/init_trained,FloatingPointError: train_nan: non-finite training loss at update=0
all_simple,A_linear_canonical_v0,fd75d1016844,split_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,A_linear_canonical_v0,fd75d1016844,split_knet,0,untrained,frozen,frozen,ok,,,inf,inf,inf,5,5,200,0.001,0.001,30.0,,,,,0.4582761154299806,,45.827611542998056,,45.827611542998056,0,0,0,0,0,100,0,0,False,False,False,,/home/xynus/bench/runs/all_simple/A_linear_canonical_v0/split_knet/frozen/seed_0/scenario_fd75d1016844/init_untrained,
all_simple,B_lorenz_dt_v0,0fbaa5175893,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,adaptive_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,kalmannet_tsp,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,maml_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,maml_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,mb_kf_nominal,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,mb_kf_nominal,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,mb_kf_oracle,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,mb_kf_oracle,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,split_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,B_lorenz_dt_v0,0fbaa5175893,split_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,adaptive_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,kalmannet_tsp,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,maml_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,maml_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,mb_kf_nominal,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,mb_kf_nominal,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,mb_kf_oracle,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,mb_kf_oracle,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,split_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,C_shift_Rscale_v0,90810bb3e54d,split_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,D_nclt_v0,3de12e42d7fe,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,D_nclt_v0,3de12e42d7fe,adaptive_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,D_nclt_v0,3de12e42d7fe,kalmannet_tsp,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,D_nclt_v0,3de12e42d7fe,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,D_nclt_v0,3de12e42d7fe,maml_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple,D_nclt_v0,3de12e42d7fe,maml_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
