suite,task_id,scenario_id,model_id,init_id,track_id,track,n_success,n_total,fail_count,fail_rate,failure_type,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_mean,mse_std,mse_sem,mse_ci95,mse_db_mean,mse_db_std,mse_db_sem,mse_db_ci95,rmse_mean,rmse_std,rmse_sem,rmse_ci95,timing_ms_per_step_mean,timing_ms_per_step_std,timing_ms_per_step_sem,timing_ms_per_step_ci95,recovery_k_mean,recovery_k_std,recovery_k_sem,recovery_k_ci95,nll_mean,nll_std,nll_sem,nll_ci95,train_time_s_mean,train_time_s_median,eval_time_s_mean,eval_time_s_median,adapt_time_s_mean,adapt_time_s_median,total_time_s_mean,total_time_s_median,train_updates_used_mean,train_updates_used_median,train_outer_updates_used_mean,train_outer_updates_used_median,train_inner_updates_used_mean,train_inner_updates_used_median,adapt_updates_used_mean,adapt_updates_used_median,adapt_updates_per_step_max_mean,adapt_updates_per_step_max_median,cache_enabled_rate,cache_hit_rate,train_skipped_rate,severity_r_scale_mean,t0_mean
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,adaptive_knet,trained,frozen,frozen,0,1,1,1.0,policy_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,adaptive_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,adaptive_knet,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,239975.1695049912,0.0,0.0,0.0,53.80166307108068,0.0,0.0,0.0,489.8726053832682,0.0,0.0,0.0,0.27382744791755914,0.0,0.0,0.0,,,,,,,,,,,0.10514974000034272,0.10514974000034272,,,0.10514974000034272,0.10514974000034272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,kalmannet_tsp,trained,frozen,frozen,0,1,1,1.0,policy_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,kalmannet_tsp,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,kalmannet_tsp,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,2.7138398727799613,0.0,0.0,0.0,4.3358421899812445,0.0,0.0,0.0,1.647373628773983,0.0,0.0,0.0,0.2297693880185155,0.0,0.0,0.0,,,,,,,,,,,0.08823144499910995,0.08823144499910995,,,0.08823144499910995,0.08823144499910995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,maml_knet,trained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,19842.00134857939,0.0,0.0,0.0,42.97585474814561,0.0,0.0,0.0,140.86163902418355,0.0,0.0,0.0,0.15159332812686444,0.0,0.0,0.0,,,,,,,,,,,0.05821183800071594,0.05821183800071594,,,0.05821183800071594,0.05821183800071594,8.0,8.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,maml_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,maml_knet,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,5768110366.82681,0.0,0.0,0.0,97.61033561566661,0.0,0.0,0.0,75948.07678161976,0.0,0.0,0.0,0.15477159114614855,0.0,0.0,0.0,,,,,,,,,,,0.05943229100012104,0.05943229100012104,,,0.05943229100012104,0.05943229100012104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_nominal,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_nominal,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,0.19977216768080425,0.0,0.0,0.0,-6.994650179349509,0.0,0.0,0.0,0.44695879863898447,0.0,0.0,0.0,0.14020119791287775,0.0,0.0,0.0,,,,,,,,,,,0.05383725999854505,0.05383725999854505,,,0.05383725999854505,0.05383725999854505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_oracle,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,mb_kf_oracle,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,0.19977216768080425,0.0,0.0,0.0,-6.994650179349509,0.0,0.0,0.0,0.44695879863898447,0.0,0.0,0.0,0.15073698959137496,0.0,0.0,0.0,,,,,,,,,,,0.05788300400308799,0.05788300400308799,,,0.05788300400308799,0.05788300400308799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,split_knet,trained,frozen,frozen,0,1,1,1.0,policy_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,split_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,6342acad14a9,split_knet,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,1.0,-0.0,2143.988309355362,0.0,0.0,0.0,33.31222412925444,0.0,0.0,0.0,46.3032213712541,0.0,0.0,0.0,2.1601647916706193,0.0,0.0,0.0,,,,,,,,,,,0.8295032800015179,0.8295032800015179,,,0.8295032800015179,0.8295032800015179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,trained,frozen,frozen,0,1,1,1.0,policy_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,adaptive_knet,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,0.01,20.0,9096159.975399198,0.0,0.0,0.0,69.58858089742802,0.0,0.0,0.0,3015.9840807602413,0.0,0.0,0.0,0.29068494270253115,0.0,0.0,0.0,,,,,,,,,,,0.11162301799777197,0.11162301799777197,,,0.11162301799777197,0.11162301799777197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,kalmannet_tsp,trained,frozen,frozen,0,1,1,1.0,policy_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,kalmannet_tsp,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,kalmannet_tsp,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,0.01,20.0,2.9674911144659655,0.0,0.0,0.0,4.723894272242102,0.0,0.0,0.0,1.7226407386527132,0.0,0.0,0.0,0.22789595312625957,0.0,0.0,0.0,,,,,,,,,,,0.08751204600048368,0.08751204600048368,,,0.08751204600048368,0.08751204600048368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,maml_knet,trained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,0.01,20.0,10983.160631944744,0.0,0.0,0.0,40.40727335331784,0.0,0.0,0.0,104.80057553250718,0.0,0.0,0.0,0.15114862500809068,0.0,0.0,0.0,,,,,,,,,,,0.05804107200310682,0.05804107200310682,,,0.05804107200310682,0.05804107200310682,8.0,8.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,maml_knet,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,maml_knet,untrained,frozen,frozen,1,1,0,0.0,,5,5,16,0.001,0.01,20.0,5965957700.214892,0.0,0.0,0.0,97.75680169805732,0.0,0.0,0.0,77239.61224795794,0.0,0.0,0.0,0.15755798437074495,0.0,0.0,0.0,,,,,,,,,,,0.060502265998366056,0.060502265998366056,,,0.060502265998366056,0.060502265998366056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
all_simple_tiny,A_linear_canonical_v0,e430cbdcf2b5,mb_kf_nominal,unknown,budgeted,budgeted,0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
